time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,0.3926069543170762,-0.17638339957130988,15.312908716384607,6.222576434480931,6.228372430673504,0.0,0.629057670353988,-0.44075862301103386,4.28930613369444,-0.02366005236860399,-0.04081032691525793,0.0,439.29093805656703,438.05362573510865,439.83023311489995,439.4291469118169
2.1600000000000015,0.43161965087202336,-0.20423299432773914,15.575622331900089,6.220902926296663,6.2257356656216185,0.0,0.6716110636590661,-0.487692908883769,4.467082597878258,-0.03808869554696026,-0.05109744222248895,0.0,478.06006091194035,477.2745364022775,479.97466452326375,478.87811743736995
2.2200000000000015,0.4731295362735533,-0.2348129532428411,15.846956633649969,6.218277406462782,6.222621814508095,0.0,0.7123416223225791,-0.5318613211423031,4.576896696587981,-0.05860058053149844,-0.05354707813978834,0.0,459.7773369188367,459.5815568002413,460.54953542255254,458.9230106673108
2.2800000000000016,0.5171744089719018,-0.26813050851885933,16.12529467378711,6.214970560014894,6.219456990218545,0.0,0.7561212208161652,-0.5790483982232226,4.700458415873547,-0.04892402139563122,-0.0511937941157783,0.0,465.1942572993005,465.3768325724505,464.17238740490643,464.9293074464628
2.3400000000000016,0.5641324658195043,-0.3045821656183147,16.414443255653495,6.212384649145285,6.216194690602119,0.0,0.8094628033068928,-0.6362712510611123,4.9367440089663495,-0.033446704418120615,-0.061632822572450466,0.0,500.1182131736299,499.355577749665,497.5843261498476,498.71533351754084
2.4000000000000017,0.613734181893208,-0.34385601654465076,16.708341681107957,6.210786687959203,6.212249311383285,0.0,0.8442337198852751,-0.673015787645826,4.860140414232798,-0.015646817075205405,-0.07563169216810499,0.0,405.1666547237753,403.90213479839855,402.0425946085857,403.65209762204165
2.4600000000000017,0.6658736646809634,-0.3857495471850483,17.003037047293724,6.20958592571327,6.207603634974586,0.0,0.8941810055683536,-0.7235100220402892,4.962511558944588,-0.03060921760354747,-0.0812844777708361,0.0,461.3838161113636,460.9327112002267,462.1404236962146,460.9594170882809
2.520000000000002,0.7211540944319539,-0.4307469107686588,17.30447858251182,6.207734392944614,6.202814851873335,0.0,0.9489603847257839,-0.7765545471653866,5.084895032023409,-0.03136284713790416,-0.07702326226524751,0.0,468.4352139895059,468.76174150697614,468.44216703864305,468.38328426954644
2.580000000000002,0.7793571483818175,-0.4785347273609678,17.607557884901375,6.205707113485033,6.198144699009976,0.0,0.9915174717010382,-0.8165461893487479,5.017962706596025,-0.03914138410210552,-0.07951171773676398,0.0,409.02499721435515,408.7978807124012,409.61514397384076,408.9221113510719
2.640000000000002,0.8404546080339669,-0.5289976323545686,17.909719132594514,6.20390441564982,6.193365249064755,0.0,1.045483339236879,-0.8657251753351197,5.0538124472843124,-0.016229572437709457,-0.07995048580684513,0.0,442.1282112526468,442.086926427668,442.27583847423216,444.15878278330047
2.700000000000002,0.9048291960861788,-0.5823984770647428,18.213477376609664,6.202731315744636,6.188332383062363,0.0,1.1007589542301168,-0.9143925453413139,5.071280839518262,-0.027197740606298093,-0.09319925313676655,0.0,437.67837567751786,436.5681694269489,438.00059602198746,437.08733639227
2.760000000000002,0.9726489529313558,-0.6387735522459803,18.518640428568176,6.200831145407983,6.182609329805343,0.0,1.1603933208807942,-0.9649245370932034,5.1005615422279815,-0.042583795573605525,-0.10015367436125841,0.0,441.78502460636935,441.20330343254017,442.22203961862147,440.95222079106674
2.820000000000002,1.0440093316853996,-0.6981031486061257,18.82414273487707,6.198097496683179,6.176831010026158,0.0,1.2187793273497631,-1.0129562242201358,5.082790293436754,-0.05229939958782719,-0.08955090730640436,0.0,426.22669003429576,427.12363387603665,427.36357208087,426.53317487046456
2.880000000000002,1.119669324198024,-0.7609203918786679,19.135042760107027,6.194757584824288,6.171492573101073,0.0,1.3037284610446347,-1.081243788611686,5.279449642211052,-0.06342540853040453,-0.08784506854847904,0.0,492.8097563833549,492.9301024844784,493.33475449796885,492.5106445180993
2.940000000000002,1.199931942956866,-0.8274303291506226,19.452276830584758,6.190578785879586,6.1659468869544405,0.0,1.37214764545604,-1.1360958167724529,5.2947715810620295,-0.08652888898625664,-0.10367448182741687,0.0,441.71651515537826,440.4015273165776,440.10552466025035,438.1847797314921
